t,x,cp,cn,phi
0.10990000000000001,0.06,1.3291724728053371,0.7277286757593766,-0.434769090240331
0.10990000000000001,0.07,1.3162278955885105,0.7347708815869634,-0.42411996220318354
0.10990000000000001,0.08,1.3036461257764795,0.7417371210076338,-0.41352897728364896
0.10990000000000001,0.09,1.2914160938321035,0.7486272403810919,-0.40299418071371657
0.10990000000000001,0.1,1.2795269662636843,0.7554412100052271,-0.39251366051287095
0.10990000000000001,0.11,1.2679681353788324,0.7621791246896675,-0.38208554640769654
0.10990000000000001,0.12,1.2567292097049232,0.7688412042658446,-0.3717080087616125
0.10990000000000001,0.13,1.2458000050409896,0.7754277940355062,-0.3613792575137215
0.10990000000000001,0.14,1.235170536107752,0.7819393651595858,-0.35109754112583935
0.10990000000000001,0.15,1.2248310087642118,0.7883765149893076,-0.34086114553683033
0.10990000000000001,0.16,1.2147718127608307,0.7947399673413907,-0.33066839312343155
0.10990000000000001,0.17,1.2049835150008468,0.8010305727191809,-0.32051764166682345
0.10990000000000001,0.18,1.1954568532826697,0.8072493084815215,-0.3104072833242415
0.10990000000000001,0.19,1.1861827304976444,0.8133972789611473,-0.300335743604992
0.10990000000000001,0.2,1.1771522092587028,0.8194757155343655,-0.29030148035027814
0.10990000000000001,0.21,1.1683565069366086,0.8254859766437682,-0.28030298271629295
0.10990000000000001,0.22,1.1597869910816008,0.8314295477757042,-0.270338770160078
0.10990000000000001,0.23,1.1514351752092837,0.8373080413942228,-0.26040739142769687
0.10990000000000001,0.24,1.143292714930601,0.8431231968331955,-0.2505074235443049
0.10990000000000001,0.25,1.1353514044066622,0.848876880148313,-0.2406374708057395
0.10990000000000001,0.26,1.1276031731100757,0.8545710839306512,-0.23079616377129364
0.10990000000000001,0.27,1.1200400828752772,0.8602079270835113,-0.22098215825736503
0.10990000000000001,0.28,1.1126543252211472,0.865789654564238,-0.21119413433170786
0.10990000000000001,0.29,1.1054382189299625,0.87131863709274,-0.20143079530804944
0.10990000000000001,0.3,1.098384207867452,0.8767973708284595,-0.19169086674085242
0.10990000000000001,0.31,1.0914848590294177,0.8822284770175548,-0.18197309542004356
0.10990000000000001,0.32,1.0847328608010347,0.8876147016121096,-0.17227624836554328
0.10990000000000001,0.33,1.0781210214155783,0.8929589148632076,-0.16259911182146444
0.10990000000000001,0.34,1.0716422675999278,0.8982641108897691,-0.15294049024986425
0.10990000000000001,0.35000000000000003,1.065289643394763,0.903533407225107,-0.14329920532395804
0.10990000000000001,0.36,1.0590563091379397,0.9087700443432086,-0.13367409492072319
0.10990000000000001,0.37,1.0529355406000365,0.9139773851668442,-0.1240640121128358
0.10990000000000001,0.38,1.0469207282615982,0.9191589145596681,-0.11446782415990697
0.10990000000000001,0.39,1.0410053767220686,0.9243182388045795,-0.10488441149899558
0.10990000000000001,0.4,1.0351831042308823,0.92945908507071,-0.09531266673438807
0.10990000000000001,0.41000000000000003,1.0294476423316403,0.9345853008715105,-0.08575149362665663
0.10990000000000001,0.42,1.0237928356107115,0.9397008535165416,-0.07619980608101085
0.10990000000000001,0.43,1.0182126415420356,0.9448098295596874,-0.06665652713497311
0.10990000000000001,0.44,1.0127011304202849,0.9499164342466698,-0.05712058794541819
0.10990000000000001,0.45,1.0072524853749394,0.9550249909648817,-0.04759092677502663
0.10990000000000001,0.46,1.0018610024581864,0.9601399406987254,-0.03806648797820478
0.10990000000000001,0.47000000000000003,0.9965210907999156,0.9652658414938159,-0.028546220986538945
0.10990000000000001,0.48,0.9912272728234177,0.9704073679335918,-0.019029079293849976
0.10990000000000001,0.49,0.9859741845157141,0.9755693106320809,-0.009514019440924643
0.10990000000000001,0.5,0.9807565757467634,0.9807565757467637,1.8041124150158794e-15
0.10990000000000001,0.51,0.9755693106320805,0.9859741845157145,0.0095140194409285
0.10990000000000001,0.52,0.9704073679335916,0.9912272728234179,0.019029079293853585
0.10990000000000001,0.53,0.9652658414938156,0.996521090799916,0.028546220986542414
0.10990000000000001,0.54,0.9601399406987252,1.0018610024581869,0.03806648797820841
0.10990000000000001,0.55,0.9550249909648816,1.0072524853749396,0.04759092677503035
0.10990000000000001,0.56,0.9499164342466698,1.012701130420285,0.05712058794542191
0.10990000000000001,0.5700000000000001,0.9448098295596874,1.0182126415420358,0.06665652713497677
0.10990000000000001,0.58,0.9397008535165416,1.023792835610712,0.07619980608101473
0.10990000000000001,0.59,0.9345853008715105,1.0294476423316408,0.08575149362666051
0.10990000000000001,0.6,0.92945908507071,1.0351831042308828,0.09531266673439182
0.10990000000000001,0.61,0.9243182388045799,1.0410053767220688,0.10488441149899927
0.10990000000000001,0.62,0.9191589145596682,1.0469207282615984,0.11446782415991069
0.10990000000000001,0.63,0.9139773851668443,1.0529355406000365,0.1240640121128393
0.10990000000000001,0.64,0.9087700443432084,1.0590563091379397,0.13367409492072665
0.10990000000000001,0.65,0.9035334072251066,1.065289643394763,0.1432992053239615
0.10990000000000001,0.66,0.8982641108897687,1.0716422675999275,0.15294049024986756
0.10990000000000001,0.67,0.8929589148632071,1.078121021415578,0.16259911182146772
0.10990000000000001,0.68,0.8876147016121092,1.0847328608010347,0.17227624836554659
0.10990000000000001,0.6900000000000001,0.8822284770175544,1.091484859029418,0.18197309542004686
0.10990000000000001,0.7000000000000001,0.876797370828459,1.098384207867452,0.19169086674085584
0.10990000000000001,0.71,0.8713186370927397,1.1054382189299623,0.20143079530805263
0.10990000000000001,0.72,0.8657896545642376,1.1126543252211467,0.21119413433171103
0.10990000000000001,0.73,0.8602079270835111,1.1200400828752766,0.2209821582573679
0.10990000000000001,0.74,0.854571083930651,1.127603173110075,0.2307961637712967
0.10990000000000001,0.75,0.8488768801483129,1.1353514044066615,0.24063747080574224
0.10990000000000001,0.76,0.8431231968331955,1.1432927149306003,0.25050742354430755
0.10990000000000001,0.77,0.8373080413942227,1.151435175209283,0.26040739142769964
0.10990000000000001,0.78,0.8314295477757042,1.1597869910816,0.27033877016008057
0.10990000000000001,0.79,0.8254859766437682,1.1683565069366078,0.2803029827162955
0.10990000000000001,0.8,0.8194757155343655,1.1771522092587021,0.2903014803502807
0.10990000000000001,0.81,0.8133972789611474,1.1861827304976436,0.30033574360499427
0.10990000000000001,0.8200000000000001,0.8072493084815218,1.1954568532826688,0.3104072833242436
0.10990000000000001,0.8300000000000001,0.8010305727191813,1.2049835150008457,0.3205176416668255
0.10990000000000001,0.84,0.7947399673413912,1.2147718127608294,0.3306683931234334
0.10990000000000001,0.85,0.7883765149893082,1.22483100876421,0.34086114553683194
0.10990000000000001,0.86,0.7819393651595865,1.23517053610775,0.35109754112584096
0.10990000000000001,0.87,0.7754277940355071,1.2458000050409872,0.3613792575137227
0.10990000000000001,0.88,0.7688412042658455,1.2567292097049207,0.37170800876161353
0.10990000000000001,0.89,0.7621791246896684,1.2679681353788297,0.38208554640769743
0.10990000000000001,0.9,0.755441210005228,1.2795269662636815,0.3925136605128715
0.10990000000000001,0.91,0.7486272403810926,1.291416093832101,0.40299418071371734
0.10990000000000001,0.92,0.7417371210076346,1.303646125776477,0.4135289772836497
0.10990000000000001,0.93,0.734770881586964,1.3162278955885078,0.4241199622031842
0.10990000000000001,0.9400000000000001,0.7277286757593775,1.3291724728053342,0.4347690902403316
0.10990000000000001,0.9500000000000001,0.7206107804643666,1.3424911739593741,0.4454783600422011
0.10990000000000001,0.96,0.7134175952342122,1.3561955742711065,0.45624981523897096
0.10990000000000001,0.97,0.7061496414181712,1.3702975201263174,0.46708554556146775
0.10990000000000001,0.98,0.6988075613352457,1.3848091423817752,0.47798768797367785
0.10990000000000001,0.99,0.69139211735352,1.3997428705459294,0.4889584278216072
0.10990000000000001,1.0,0.683904190894035,1.4151114478840678,0.5
0.11989000000000001,0.0,1.431442922751906,0.6739686001614029,-0.5
0.11989000000000001,0.01,1.4158102187458494,0.6813898680134035,-0.4889099261950468
0.11989000000000001,0.02,1.4006048987944701,0.6887478618243997,-0.47789329194614594
0.11989000000000001,0.03,1.3858143538722683,0.6960418119592394,-0.4669478409423513
0.11989000000000001,0.04,1.3714262980181933,0.7032710588776064,-0.45607136475616766
0.11989000000000001,0.05,1.357428752978242,0.7104350540891244,-0.44526170168090395
0.11989000000000001,0.06,1.3438100337680825,0.7175333610410732,-0.4345167355876912
0.11989000000000001,0.07,1.3305587351062451,0.7245656559405623,-0.4238343948006329
0.11989000000000001,0.08,1.3176637186713156,0.7315317285130002,-0.41321265098864607
0.11989000000000001,0.09,1.3051141011392298,0.7384314826986866,-0.402649518072647
0.11989000000000001,0.1,1.292899242959264,0.7452649372893447,-0.3921430511468124
0.11989000000000001,0.11,1.2810087378296136,0.7520322265063958,-0.3816913454127304
0.11989000000000001,0.12,1.2694324028356183,0.7587336005227592,-0.37129253512533417
0.11989000000000001,0.13,1.2581602692156895,0.7653694259299424,-0.3609447925495757
0.11989000000000001,0.14,1.2471825737218627,0.7719401861521691,-0.3506463269268719
0.11989000000000001,0.15,1.23648975054365,0.7784464818092656,-0.34039538345041764
0.11989000000000001,0.16,1.2260724237654967,0.7848890310300143,-0.3301902422485215
0.11989000000000001,0.17,1.215921400329663,0.7912686697176542,-0.32002921737517875
0.11989000000000001,0.18,1.2060276634777956,0.7975863517691952,-0.3099106558071504
0.11989000000000001,0.19,1.1963823666457758,0.8038431492501921,-0.29983293644687303
0.11989000000000001,0.2,1.1869768277876998,0.8100402525266098,-0.2897944691305684
0.11989000000000001,0.21,1.1778025241060222,0.8161789703553979,-0.2797936936409743
0.11989000000000001,0.22,1.1688510871660023,0.8222607299353809,-0.26982907872416034
0.11989000000000001,0.23,1.1601142983736417,0.828287076920065,-0.2598991211099333
0.11989000000000001,0.24,1.1515840847972905,0.8342596753939582,-0.25000234453538056
0.11989000000000001,0.25,1.143252515314024,0.8401803078140028,-0.2401372987711362
0.11989000000000001,0.26,1.1351117970627795,0.8460508749177201,-0.23030255864998966
0.11989000000000001,0.27,1.1271542721870664,0.8518733955996882,-0.22049672309748838
0.11989000000000001,0.28,1.1193724148508712,0.8576500067579736,-0.21071841416422993
0.11989000000000001,0.29,1.1117588285121072,0.8633829631121787,-0.2009662760595485
0.11989000000000001,0.3,1.1043062434386874,0.8690746369947753,-0.19123897418635347
0.11989000000000001,0.31,1.0970075144529705,0.8747275181174482,-0.18153519417688116
0.11989000000000001,0.32,1.0898556188909778,0.8803442133141945,-0.17185364092916927
0.11989000000000001,0.33,1.082843654763392,0.8859274462629917,-0.16219303764406354
0.11989000000000001,0.34,1.075964839105943,0.8914800571878871,-0.1525521248626119
0.11989000000000001,0.35000000000000003,1.0692125065073383,0.8970050025434385,-0.14292965950370226
0.11989000000000001,0.36,1.0625801078034423,0.9025053546834947,-0.1333244139018332
0.11989000000000001,0.37,1.056061208926917,0.907984301516397,-0.12373517484491914
0.11989000000000001,0.38,1.049649489902032,0.9134451461487598,-0.11416074261204806
0.11989000000000001,0.39,1.0433387439748245,0.9188913065200931,-0.10459993001112894
0.11989000000000001,0.4,1.0371228768692362,0.9243263150306332,-0.09505156141637747
0.11989000000000001,0.41000000000000003,1.0309959061603031,0.9297538181648622,-0.08551447180560146
0.11989000000000001,0.42,1.024951960755873,0.9351775761133229,-0.07598750579726488
0.11989000000000001,0.43,1.018985280478743,0.9406014623954694,-0.06646951668731216
0.11989000000000001,0.44,1.0130902157414805,0.9460294634864378,-0.05695936548575253
0.11989000000000001,0.45,1.007261227306569,0.951465678450775,-0.04745591995300469
0.11989000000000001,0.46,1.001492886124872,0.9569143185863275,-0.03795805363602062
0.11989000000000001,0.47000000000000003,0.9957798732457465,0.9623797070816673,-0.028464644904202613
0.11989000000000001,0.48,0.9901169797924685,0.9678662786906163,-0.01897457598514027
0.11989000000000001,0.49,0.9844991069969424,0.9733785794276245,-0.009486732000199921
0.11989000000000001,0.5,0.9789212662879675,0.9789212662879678,1.8318679906315083e-15
0.11989000000000001,0.51,0.9733785794276242,0.9844991069969428,0.00948673200020353
0.11989000000000001,0.52,0.9678662786906159,0.9901169797924689,0.018974575985143932
0.11989000000000001,0.53,0.962379707081667,0.9957798732457469,0.028464644904206415
0.11989000000000001,0.54,0.9569143185863271,1.0014928861248724,0.0379580536360245
0.11989000000000001,0.55,0.9514656784507746,1.0072612273065695,0.04745591995300838
0.11989000000000001,0.56,0.9460294634864373,1.0130902157414812,0.05695936548575603
0.11989000000000001,0.5700000000000001,0.9406014623954688,1.0189852804787436,0.06646951668731593
0.11989000000000001,0.58,0.9351775761133224,1.0249519607558732,0.07598750579726851
0.11989000000000001,0.59,0.9297538181648617,1.0309959061603033,0.08551447180560515
0.11989000000000001,0.6,0.9243263150306328,1.0371228768692367,0.09505156141638108
0.11989000000000001,0.61,0.9188913065200927,1.043338743974825,0.10459993001113274
0.11989000000000001,0.62,0.9134451461487594,1.0496494899020323,0.11416074261205161
0.11989000000000001,0.63,0.9079843015163965,1.0560612089269168,0.12373517484492264
0.11989000000000001,0.64,0.9025053546834942,1.062580107803442,0.13332441390183672
0.11989000000000001,0.65,0.8970050025434381,1.0692125065073381,0.14292965950370573
0.11989000000000001,0.66,0.8914800571878868,1.0759648391059426,0.1525521248626154
0.11989000000000001,0.67,0.8859274462629915,1.0828436547633915,0.162193037644067
0.11989000000000001,0.68,0.8803442133141944,1.0898556188909774,0.17185364092917244
0.11989000000000001,0.6900000000000001,0.8747275181174479,1.0970075144529703,0.18153519417688446
0.11989000000000001,0.7000000000000001,0.869074636994775,1.104306243438687,0.19123897418635652
0.11989000000000001,0.71,0.8633829631121783,1.111758828512107,0.20096627605955172
0.11989000000000001,0.72,0.8576500067579733,1.1193724148508708,0.21071841416423281
0.11989000000000001,0.73,0.8518733955996878,1.1271542721870658,0.2204967230974914
0.11989000000000001,0.74,0.8460508749177198,1.1351117970627786,0.2303025586499924
0.11989000000000001,0.75,0.8401803078140023,1.1432525153140232,0.24013729877113918
0.11989000000000001,0.76,0.8342596753939577,1.1515840847972891,0.2500023445353833
0.11989000000000001,0.77,0.8282870769200645,1.1601142983736403,0.25989912110993596
0.11989000000000001,0.78,0.8222607299353806,1.168851087166001,0.26982907872416306
0.11989000000000001,0.79,0.8161789703553977,1.1778025241060208,0.2797936936409769
0.11989000000000001,0.8,0.8100402525266095,1.186976827787698,0.2897944691305707
0.11989000000000001,0.81,0.8038431492501918,1.1963823666457738,0.2998329364468753
0.11989000000000001,0.8200000000000001,0.7975863517691951,1.2060276634777936,0.3099106558071526
0.11989000000000001,0.8300000000000001,0.7912686697176543,1.2159214003296608,0.32002921737518075
0.11989000000000001,0.84,0.7848890310300145,1.2260724237654945,0.3301902422485234
0.11989000000000001,0.85,0.778446481809266,1.2364897505436476,0.34039538345041925
0.11989000000000001,0.86,0.7719401861521695,1.2471825737218603,0.3506463269268733
0.11989000000000001,0.87,0.765369425929943,1.258160269215687,0.36094479254957695
0.11989000000000001,0.88,0.7587336005227598,1.2694324028356156,0.3712925351253353
0.11989000000000001,0.89,0.7520322265063966,1.2810087378296107,0.3816913454127313
0.11989000000000001,0.9,0.7452649372893454,1.292899242959261,0.3921430511468132
0.11989000000000001,0.91,0.7384314826986873,1.3051141011392269,0.4026495180726479
0.11989000000000001,0.92,0.7315317285130009,1.3176637186713125,0.4132126509886469
0.11989000000000001,0.93,0.7245656559405631,1.3305587351062416,0.42383439480063356
0.11989000000000001,0.9400000000000001,0.7175333610410741,1.3438100337680787,0.4345167355876918
0.11989000000000001,0.9500000000000001,0.7104350540891256,1.357428752978238,0.44526170168090445
0.11989000000000001,0.96,0.7032710588776077,1.3714262980181893,0.4560713647561681
0.11989000000000001,0.97,0.6960418119592406,1.3858143538722643,0.4669478409423516
0.11989000000000001,0.98,0.6887478618244011,1.4006048987944657,0.4778932919461461
0.11989000000000001,0.99,0.6813898680134047,1.415810218745845,0.4889099261950469
0.11989000000000001,1.0,0.6739686001614043,1.4314429227519017,0.5
0.12988000000000002,0.0,1.446226936740822,0.6650293035307722,-0.5
0.12988000000000002,0.01,1.4303538659209831,0.6723897927238456,-0.488866143621772
0.12988000000000002,0.02,1.414901427027592,0.6796952496274193,-0.47780808141213943
0.12988000000000002,0.03,1.399857134206227,0.6869450071778002,-0.466823537600075
0.12988000000000002,0.04,1.3852088331355088,0.6941385005175015,-0.4559102828005166
0.12988000000000002,0.05,1.3709446854390963,0.7012752679104469,-0.44506613285541513
0.12988000000000002,0.06,1.357053154013693,0.7083549515963055,-0.4342889476960651
0.12988000000000002,0.07,1.3435229892235876,0.7153772985856355,-0.42357663022516573
0.12988000000000002,0.08,1.3303432159151531,0.7223421613975187,-0.41292712521714686
0.12988000000000002,0.09,1.317503121207455,0.7292494987413587,-0.4023384182353922
0.12988000000000002,0.1,1.3049922430176288,0.736099376144513,-0.39180853456507053
0.12988000000000002,0.11,1.292800359282031,0.7428919665274262,-0.38133553816036003
0.12988000000000002,0.12,1.2809174778363575,0.74962755072791,-0.37091753060493854
0.12988000000000002,0.13,1.2693338269199377,0.7563065179762204,-0.36055265008466664
0.12988000000000002,0.14,1.2580398462713227,0.7629293663225543,-0.3502390703714725
0.12988000000000002,0.15,1.2470261787840449,0.7694967030185872,-0.3399749998175031
0.12988000000000002,0.16,1.2362836626930744,0.776009244854654,-0.3297586803586684
0.12988000000000002,0.17,1.2258033242640456,0.7824678184541671,-0.31958838652676574
0.12988000000000002,0.18,1.215576370958769,0.7888733605268518,-0.30946242446942407
0.12988000000000002,0.19,1.20559418505189,0.7952269180823729,-0.299379130977153
0.12988000000000002,0.2,1.1958483176748314,0.8015296486059141,-0.28933687251684775
0.12988000000000002,0.21,1.1863304832643375,0.8077828201972719,-0.2793340442711284
0.12988000000000002,0.22,1.177032554394064,0.8139878116750188,-0.2693690691829453
0.12988000000000002,0.23,1.1679465569687013,0.8201461126472928,-0.2594403970049294
0.12988000000000002,0.24,1.1590646657611092,0.8262593235507762,-0.24954650335299217
0.12988000000000002,0.25,1.1503792002738833,0.8323291556594311,-0.23968588876372993
0.12988000000000002,0.26,1.1418826209076383,0.8383574310645738,-0.2298570777552159
0.12988000000000002,0.27,1.1335675254191437,0.844346082627891,-0.22005861789080097
0.12988000000000002,0.28,1.125426645653218,0.8502971539090156,-0.21028907884556858
0.12988000000000002,0.29,1.1174528445330467,0.8562127990693138,-0.20054705147513183
0.12988000000000002,0.3,1.1096391132942889,0.8620952827535663,-0.19083114688647465
0.12988000000000002,0.31,1.1019785689490114,0.8679469799512687,-0.18113999551057583
0.12988000000000002,0.32,1.0944644519661288,0.8737703758393174,-0.17147224617657647
0.12988000000000002,0.33,1.0870901241556314,0.8795680656079052,-0.1618265651872712
0.12988000000000002,0.34,1.0798490667444685,0.8853427542715069,-0.15220163539573392
0.12988000000000002,0.35000000000000003,1.0727348786324964,0.8910972564669039,-0.14259615528290095
0.12988000000000002,0.36,1.0657412748174397,0.896834496240271,-0.13300883803595875
0.12988000000000002,0.37,1.0588620849783013,0.9025575068254296,-0.12343841062739985
0.12988000000000002,0.38,1.0520912522071542,0.9082694304154608,-0.11388361289462767
0.12988000000000002,0.39,1.045422831879695,0.9139735179299737,-0.10434319662000652
0.12988000000000002,0.4,1.0388509906553876,0.9196731287804243,-0.09481592461126623
0.12988000000000002,0.41000000000000003,1.0323700055984406,0.925371730636002,-0.08530056978218464
0.12988000000000002,0.42,1.0259742634112752,0.9310728991927183,-0.07579591423348814
0.12988000000000002,0.43,1.0196582597725168,0.9367803179484682,-0.06630074833390759
0.12988000000000002,0.44,1.0134165987719244,0.942497777986976,-0.05681386980135544
0.12988000000000002,0.45,1.0072439924350236,0.9482291777736855,-0.047334082784184106
0.12988000000000002,0.46,1.0011352603305521,0.9539785229668188,-0.03786019694249759
0.12988000000000002,0.47000000000000003,0.9950853292541534,0.9597499262469928,-0.028391026529500513
0.12988000000000002,0.48,0.9890892329820729,0.9655476071689663,-0.018925389472866178
0.12988000000000002,0.49,0.9831421120889039,0.9713758920392769,-0.009462106456115199
0.12988000000000002,0.5,0.9772392138237295,0.9772392138237296,1.8318679906315083e-15
0.12988000000000002,0.51,0.9713758920392765,0.983142112088904,0.009462106456118807
0.12988000000000002,0.52,0.9655476071689658,0.9890892329820731,0.018925389472869925
0.12988000000000002,0.53,0.9597499262469924,0.9950853292541534,0.02839102652950426
0.12988000000000002,0.54,0.9539785229668184,1.0011352603305521,0.037860196942501284
0.12988000000000002,0.55,0.948229177773685,1.0072439924350236,0.047334082784187825
0.12988000000000002,0.56,0.9424977779869752,1.0134165987719241,0.05681386980135936
0.12988000000000002,0.5700000000000001,0.9367803179484674,1.0196582597725166,0.06630074833391128
0.12988000000000002,0.58,0.9310728991927175,1.025974263411275,0.07579591423349186
0.12988000000000002,0.59,0.9253717306360013,1.0323700055984402,0.08530056978218839
0.12988000000000002,0.6,0.9196731287804235,1.0388509906553869,0.09481592461126975
0.12988000000000002,0.61,0.913973517929973,1.0454228318796948,0.10434319662001032
0.12988000000000002,0.62,0.90826943041546,1.0520912522071537,0.11388361289463134
0.12988000000000002,0.63,0.9025575068254288,1.0588620849783008,0.12343841062740335
0.12988000000000002,0.64,0.8968344962402701,1.0657412748174393,0.1330088380359622
0.12988000000000002,0.65,0.8910972564669031,1.072734878632496,0.1425961552829043
0.12988000000000002,0.66,0.885342754271506,1.079849066744468,0.1522016353957374
0.12988000000000002,0.67,0.8795680656079043,1.0870901241556312,0.1618265651872746
0.12988000000000002,0.68,0.8737703758393167,1.0944644519661286,0.1714722461765798
0.12988000000000002,0.6900000000000001,0.8679469799512681,1.1019785689490111,0.18113999551057927
0.12988000000000002,0.7000000000000001,0.8620952827535657,1.1096391132942882,0.19083114688647773
0.12988000000000002,0.71,0.8562127990693134,1.117452844533046,0.20054705147513494
0.12988000000000002,0.72,0.8502971539090154,1.1254266456532174,0.21028907884557171
0.12988000000000002,0.73,0.8443460826278908,1.1335675254191429,0.22005861789080391
0.12988000000000002,0.74,0.8383574310645735,1.1418826209076374,0.22985707775521896
0.12988000000000002,0.75,0.8323291556594308,1.1503792002738822,0.23968588876373273
0.12988000000000002,0.76,0.8262593235507759,1.1590646657611083,0.249546503352995
0.12988000000000002,0.77,0.8201461126472924,1.1679465569687002,0.25944039700493216
0.12988000000000002,0.78,0.8139878116750185,1.177032554394063,0.2693690691829479
0.12988000000000002,0.79,0.8077828201972718,1.1863304832643362,0.27933404427113084
0.12988000000000002,0.8,0.8015296486059142,1.1958483176748302,0.2893368725168503
0.12988000000000002,0.81,0.7952269180823732,1.2055941850518888,0.29937913097715524
0.12988000000000002,0.8200000000000001,0.7888733605268522,1.2155763709587675,0.3094624244694262
0.12988000000000002,0.8300000000000001,0.7824678184541676,1.2258033242640438,0.31958838652676785
0.12988000000000002,0.84,0.7760092448546547,1.2362836626930722,0.32975868035867
0.12988000000000002,0.85,0.769496703018588,1.2470261787840429,0.3399749998175047
0.12988000000000002,0.86,0.7629293663225551,1.2580398462713203,0.35023907037147417
0.12988000000000002,0.87,0.7563065179762213,1.269333826919935,0.360552650084668
0.12988000000000002,0.88,0.749627550727911,1.2809174778363546,0.37091753060493965
0.12988000000000002,0.89,0.7428919665274273,1.292800359282028,0.38133553816036103
0.12988000000000002,0.9,0.7360993761445143,1.3049922430176257,0.39180853456507136
0.12988000000000002,0.91,0.7292494987413598,1.3175031212074522,0.40233841823539324
0.12988000000000002,0.92,0.7223421613975199,1.3303432159151503,0.41292712521714764
0.12988000000000002,0.93,0.7153772985856367,1.3435229892235845,0.4235766302251665
0.12988000000000002,0.9400000000000001,0.7083549515963068,1.3570531540136896,0.4342889476960657
0.12988000000000002,0.9500000000000001,0.7012752679104483,1.3709446854390925,0.4450661328554155
0.12988000000000002,0.96,0.6941385005175028,1.3852088331355052,0.45591028280051715
0.12988000000000002,0.97,0.6869450071778015,1.399857134206223,0.46682353760007533
0.12988000000000002,0.98,0.6796952496274207,1.4149014270275877,0.4778080814121395
0.12988000000000002,0.99,0.6723897927238469,1.430353865920979,0.4888661436217722
0.12988000000000002,1.0,0.6650293035307735,1.4462269367408176,0.5
0.13987000000000002,0.0,1.4596023546968973,0.6569809071932594,-0.5
0.13987000000000002,0.01,1.4435107787686936,0.6642860198122471,-0.4888266214469143
0.13987000000000002,0.02,1.4278337417321434,0.6715434950499624,-0.47773116334817234
0.13987000000000002,0.03,1.412558870196501,0.6787527599294187,-0.4667113322693793
0.13987000000000002,0.04,1.3976741299739712,0.6859133366597084,-0.4557648798150042
0.13987000000000002,0.05,1.3831678102819551,0.6930248435120976,-0.4448896014727375
0.13987000000000002,0.06,1.3690285088577003,0.7000869956408364,-0.4340833354805814
0.13987000000000002,0.07,1.3552451179358211,0.7070996058502181,-0.4233439617151025
0.13987000000000002,0.08,1.3418068110421195,0.7140625853094233,-0.4126694005993671
0.13987000000000002,0.09,1.328703030559877,0.7209759442166954,-0.4020576120291681
0.13987000000000002,0.1,1.3159234760273355,0.7278397924143927,-0.39150659431623486
0.13987000000000002,0.11,1.303458093127458,0.7346543399564668,-0.3810143831471906
0.13987000000000002,0.12,1.2912970633332677,0.7414198976299107,-0.37057905055710316
0.13987000000000002,0.13,1.279430794174119,0.7481368774317212,-0.3601987039165397
0.13987000000000002,0.14,1.2678499100901683,0.7548057930029164,-0.34987148493110665
0.13987000000000002,0.15,1.2565452438441012,0.7614272600211429,-0.3395955686525115
0.13987000000000002,0.16,1.2455078284608396,0.7680019965534071,-0.3293691625002552
0.13987000000000002,0.17,1.2347288896675124,0.7745308233704578,-0.3191905052931097
0.13987000000000002,0.18,1.2241998388074298,0.7810146642243511,-0.30905786628959353
0.13987000000000002,0.19,1.2139122662031634,0.7874545460907189,-0.2989695442367113
0.13987000000000002,0.2,1.2038579349451195,0.793851599377273,-0.2889238664262653
0.13987000000000002,0.21,1.1940287750831815,0.8002070581000708,-0.27891918775810265
0.13987000000000002,0.22,1.184416878200131,0.8065222600290797,-0.2689538898096941
0.13987000000000002,0.23,1.1750144923466086,0.8127986468045841,-0.2590263799114907
0.13987000000000002,0.24,1.1658140173183742,0.8190377640259899,-0.24913509022753982
0.13987000000000002,0.25,1.156808000257557,0.8252412613145961,-0.23927847684087666
0.13987000000000002,0.26,1.1479891315604758,0.8314108923519236,-0.2294550188432518
0.13987000000000002,0.27,1.1393502410754313,0.8375485148952166,-0.21966321742877085
0.13987000000000002,0.28,1.1308842945746742,0.8436560907717536,-0.20990159499107713
0.13987000000000002,0.29,1.1225843904854795,0.8497356858536442,-0.20016869422371494
0.13987000000000002,0.3,1.1144437568659744,0.8557894700148264,-0.19046307722335423
0.13987000000000002,0.31,1.106455748612031,0.8618197170720159,-0.18078332459557908
0.13987000000000002,0.32,1.0986138448821618,0.867828804711418,-0.17112803456296044
0.13987000000000002,0.33,1.0909116467279665,0.8738192144030607,-0.16149582207517407
0.13987000000000002,0.34,1.0833428749182439,0.8797935313046734,-0.15188531792092222
0.13987000000000002,0.35000000000000003,1.0759013679454283,0.8857544441571031,-0.14229516784146293
0.13987000000000002,0.36,1.068581080203527,0.8917047451733369,-0.13272403164554836
0.13987000000000002,0.37,1.0613760803272303,0.8976473299232773,-0.1231705823256094
0.13987000000000002,0.38,1.0542805496823344,0.9035851972165134,-0.11363350517502546
0.13987000000000002,0.39,1.0472887809980693,0.9095214489854225,-0.10411149690634391
0.13987000000000002,0.4,1.0403951771323525,0.9154592901710423,-0.09460326477032352
0.13987000000000002,0.41000000000000003,1.0335942499613981,0.9214020286142708,-0.08510752567568858
0.13987000000000002,0.42,1.026880619385508,0.927353074955063,-0.07562300530949528
0.13987000000000002,0.43,1.0202490124432426,0.9333159425424336,-0.06614843725801978
0.13987000000000002,0.44,1.0136942625265333,0.9392942473581992,-0.056682562128088865
0.13987000000000002,0.45,1.0072113086896393,0.9452917079575516,-0.04722412666878317
0.13987000000000002,0.46,1.0007951950451819,0.9513121454297004,-0.037771882893446795
